Number of particles,times
1580,3.75221238938053
1620,3.75811209439528
1619,3.76401179941003
1603,3.76991150442478
1584,3.77581120943953
1684,3.78171091445428
1726,3.78761061946903
1626,3.79351032448378
1603,3.79941002949853
1598,3.80530973451327
1690,3.81120943952802
1631,3.81710914454277
1633,3.82300884955752
1593,3.82890855457227
1581,3.83480825958702
1641,3.84070796460177
1613,3.84660766961652
1660,3.85250737463127
1594,3.85840707964602
1622,3.86430678466077
1651,3.87020648967552
1576,3.87610619469027
1636,3.88200589970502
1579,3.88790560471977
1577,3.89380530973452
1597,3.89970501474927
1711,3.90560471976402
1564,3.91150442477877
1610,3.91740412979352
1541,3.92330383480827
1569,3.92920353982302
1552,3.93510324483775
1625,3.9410029498525
1634,3.94690265486725
1585,3.952802359882
1706,3.95870206489675
1653,3.9646017699115
1614,3.97050147492625
1615,3.976401179941
1573,3.98230088495575
1558,3.9882005899705
1525,3.99410029498525
1545,4
1610,4.00589970501475
1599,4.0117994100295
1544,4.01769911504425
1529,4.023598820059
1532,4.02949852507375
1594,4.0353982300885
1650,4.04129793510325
1558,4.047197640118
1590,4.05309734513275
1621,4.0589970501475
1529,4.06489675516223
1523,4.07079646017698
1524,4.07669616519173
1533,4.08259587020648
1520,4.08849557522123
1512,4.09439528023598
1541,4.10029498525073
1514,4.10619469026548
1560,4.11209439528023
1513,4.11799410029498
1614,4.12389380530973
1553,4.12979351032448
1550,4.13569321533923
1531,4.14159292035398
1486,4.14749262536873
1530,4.15339233038348
1500,4.15929203539823
1501,4.16519174041298
1533,4.17109144542773
1496,4.17699115044248
1517,4.18289085545723
1538,4.18879056047198
1480,4.19469026548673
1494,4.20058997050148
1512,4.20648967551622
1587,4.21238938053097
1719,4.21828908554572
1478,4.22418879056047
1571,4.23008849557522
1478,4.23598820058997
1482,4.24188790560472
1489,4.24778761061947
1576,4.25368731563422
1484,4.25958702064897
1516,4.26548672566372
1468,4.27138643067847
1516,4.27728613569322
1458,4.28318584070797
1477,4.28908554572272
1504,4.29498525073747
1675,4.30088495575222
1490,4.30678466076697
1484,4.31268436578172
1485,4.31858407079647
1479,4.32448377581122
